WaveLength,Module1,Min%, Max%, Modue2,Min%, Max%
838,178.4202,-5.00,5.00,288.9215,-5.00,5.00,
839,186.2784,-5.00,5.00,300.4683,-5.00,5.00,
840,197.9011,-5.00,5.00,343.0546,-5.00,5.00,
841,225.3198,-5.00,5.00,366.2057,-5.00,5.00,
842,236.3186,-5.00,5.00,384.0926,-5.00,5.00,
843,242.1276,-5.00,5.00,396.3412,-5.00,5.00,
844,250.1199,-5.00,5.00,412.6410,-5.00,5.00,
845,253.9299,-5.00,5.00,420.3647,-5.00,5.00,
846,257.8264,-5.00,5.00,426.4594,-5.00,5.00,
847,260.2563,-5.00,5.00,430.8873,-5.00,5.00,
848,258.1241,-5.00,5.00,427.1918,-5.00,5.00,
849,253.2664,-5.00,5.00,421.6574,-5.00,5.00,
850,248.0219,-5.00,5.00,415.1311,-5.00,5.00,
851,237.9906,-5.00,5.00,396.7628,-5.00,5.00,
852,232.4231,-5.00,5.00,385.9832,-5.00,5.00,
853,225.5792,-5.00,5.00,374.4320,-5.00,5.00,
854,218.8250,-5.00,5.00,355.1755,-5.00,5.00,
855,207.8598,-5.00,5.00,348.1856,-5.00,5.00,
856,204.7928,-5.00,5.00,341.4076,-5.00,5.00,
857,201.7995,-5.00,5.00,328.7130,-5.00,5.00,
858,195.3532,-5.00,5.00,323.7267,-5.00,5.00,
859,191.8838,-5.00,5.00,319.1501,-5.00,5.00,
860,189.3085,-5.00,5.00,316.5194,-5.00,5.00,
861,186.0934,-5.00,5.00,311.0031,-5.00,5.00,
862,184.4028,-5.00,5.00,305.8633,-5.00,5.00,
863,181.4784,-5.00,5.00,300.8513,-5.00,5.00,
864,177.1701,-5.00,5.00,290.4449,-5.00,5.00,
865,169.7800,-5.00,5.00,285.3807,-5.00,5.00,
866,166.2796,-5.00,5.00,279.6538,-5.00,5.00,
867,162.8205,-5.00,5.00,264.1991,-5.00,5.00,
868,152.3157,-5.00,5.00,255.0199,-5.00,5.00,
869,146.4554,-5.00,5.00,246.7196,-5.00,5.00,
870,141.1524,-5.00,5.00,238.5408,-5.00,5.00,
871,133.2369,-5.00,5.00,224.1023,-5.00,5.00,
872,129.2521,-5.00,5.00,217.0789,-5.00,5.00,
873,126.0089,-5.00,5.00,210.7076,-5.00,5.00,
874,122.3961,-5.00,5.00,201.0422,-5.00,5.00,
875,118.4033,-5.00,5.00,198.8033,-5.00,5.00,
876,119.2386,-5.00,5.00,199.0826,-5.00,5.00,
877,121.1632,-5.00,5.00,207.3386,-5.00,5.00,
878,132.5267,-5.00,5.00,217.9449,-5.00,5.00,
879,145.3807,-5.00,5.00,237.5555,-5.00,5.00,
880,165.9318,-5.00,5.00,272.5442,-5.00,5.00,
881,219.7243,-5.00,5.00,366.7111,-5.00,5.00,
882,234.8733,-5.00,5.00,396.9879,-5.00,5.00,
883,233.0292,-5.00,5.00,401.0550,-5.00,5.00,
884,216.8678,-5.00,5.00,342.2955,-5.00,5.00,
885,172.9348,-5.00,5.00,304.8342,-5.00,5.00,
886,154.7566,-5.00,5.00,272.3524,-5.00,5.00,
887,140.4787,-5.00,5.00,223.7993,-5.00,5.00,
888,119.3886,-5.00,5.00,205.1149,-5.00,5.00,
889,111.2391,-5.00,5.00,190.7654,-5.00,5.00,
890,104.6419,-5.00,5.00,178.2806,-5.00,5.00,
891,95.4493,-5.00,5.00,163.3400,-5.00,5.00,
892,94.0650,-5.00,5.00,159.5662,-5.00,5.00,
893,94.5613,-5.00,5.00,159.7641,-5.00,5.00,
894,97.0258,-5.00,5.00,167.4556,-5.00,5.00,
895,100.8791,-5.00,5.00,170.2102,-5.00,5.00,
896,99.0653,-5.00,5.00,169.2551,-5.00,5.00,
897,95.3970,-5.00,5.00,164.3340,-5.00,5.00,
898,86.6135,-5.00,5.00,149.3082,-5.00,5.00,
899,83.0011,-5.00,5.00,142.4362,-5.00,5.00,
900,80.6755,-5.00,5.00,136.9922,-5.00,5.00,
901,78.5552,-5.00,5.00,132.2621,-5.00,5.00,
902,80.4105,-5.00,5.00,135.9052,-5.00,5.00,
903,85.8749,-5.00,5.00,146.0874,-5.00,5.00,
904,93.2551,-5.00,5.00,169.0863,-5.00,5.00,
905,101.5966,-5.00,5.00,173.2575,-5.00,5.00,
906,98.0505,-5.00,5.00,168.9512,-5.00,5.00,
907,91.6286,-5.00,5.00,158.1956,-5.00,5.00,
908,80.1684,-5.00,5.00,138.1710,-5.00,5.00,
909,76.7714,-5.00,5.00,132.7260,-5.00,5.00,
910,75.0656,-5.00,5.00,128.5628,-5.00,5.00,
911,75.0590,-5.00,5.00,127.1431,-5.00,5.00,
912,76.8761,-5.00,5.00,129.6781,-5.00,5.00,
913,81.0354,-5.00,5.00,136.6637,-5.00,5.00,
914,88.3618,-5.00,5.00,168.3964,-5.00,5.00,
915,111.8415,-5.00,5.00,191.3145,-5.00,5.00,
916,123.1298,-5.00,5.00,210.7653,-5.00,5.00,
917,129.3857,-5.00,5.00,224.8093,-5.00,5.00,
918,124.4276,-5.00,5.00,217.0596,-5.00,5.00,
919,118.3837,-5.00,5.00,206.1690,-5.00,5.00,
920,112.0857,-5.00,5.00,195.9526,-5.00,5.00,
921,103.9116,-5.00,5.00,180.5604,-5.00,5.00,
922,100.9573,-5.00,5.00,174.6315,-5.00,5.00,
923,98.1941,-5.00,5.00,169.2840,-5.00,5.00,
924,93.6209,-5.00,5.00,159.8944,-5.00,5.00,
925,91.2726,-5.00,5.00,155.5119,-5.00,5.00,
926,88.8518,-5.00,5.00,151.7995,-5.00,5.00,
927,84.0409,-5.00,5.00,143.6727,-5.00,5.00,
928,81.4835,-5.00,5.00,140.2240,-5.00,5.00,
929,79.2817,-5.00,5.00,135.3593,-5.00,5.00,
930,76.6732,-5.00,5.00,125.2791,-5.00,5.00,
931,70.6892,-5.00,5.00,119.9321,-5.00,5.00,
932,66.9260,-5.00,5.00,113.9745,-5.00,5.00,
933,62.9473,-5.00,5.00,107.3331,-5.00,5.00,
934,54.6217,-5.00,5.00,92.8472,-5.00,5.00,
935,50.2078,-5.00,5.00,85.2321,-5.00,5.00,
936,46.2709,-5.00,5.00,77.6624,-5.00,5.00,
937,38.6787,-5.00,5.00,64.4789,-5.00,5.00,
938,35.5002,-5.00,5.00,59.0030,-5.00,5.00,
939,32.7190,-5.00,5.00,54.0213,-5.00,5.00,
940,28.7583,-5.00,5.00,47.1522,-5.00,5.00,
941,27.3718,-5.00,5.00,44.5664,-5.00,5.00,
942,26.4053,-5.00,5.00,42.8683,-5.00,5.00,
943,25.9584,-5.00,5.00,41.3643,-5.00,5.00,
944,25.9716,-5.00,5.00,41.4565,-5.00,5.00,
945,26.2894,-5.00,5.00,42.1406,-5.00,5.00,
946,26.8258,-5.00,5.00,42.9896,-5.00,5.00,
947,28.6855,-5.00,5.00,45.9636,-5.00,5.00,
948,29.8308,-5.00,5.00,47.6422,-5.00,5.00,
949,31.3044,-5.00,5.00,49.9659,-5.00,5.00,
950,34.4259,-5.00,5.00,55.4038,-5.00,5.00,
951,35.9479,-5.00,5.00,58.4403,-5.00,5.00,
952,37.5171,-5.00,5.00,61.3506,-5.00,5.00,
953,40.6310,-5.00,5.00,66.7639,-5.00,5.00,
954,42.1824,-5.00,5.00,69.3793,-5.00,5.00,
955,43.7211,-5.00,5.00,71.9511,-5.00,5.00,
956,45.2308,-5.00,5.00,76.7695,-5.00,5.00,
957,47.7611,-5.00,5.00,79.2976,-5.00,5.00,
958,48.9550,-5.00,5.00,81.3890,-5.00,5.00,
959,49.6685,-5.00,5.00,82.9806,-5.00,5.00,
960,51.0067,-5.00,5.00,85.1350,-5.00,5.00,
961,51.0264,-5.00,5.00,85.2466,-5.00,5.00,
962,51.0823,-5.00,5.00,85.2709,-5.00,5.00,
963,49.9941,-5.00,5.00,83.8783,-5.00,5.00,
964,49.2871,-5.00,5.00,82.8690,-5.00,5.00,
965,48.5176,-5.00,5.00,81.5297,-5.00,5.00,
966,46.6361,-5.00,5.00,78.7056,-5.00,5.00,
967,46.0208,-5.00,5.00,77.4877,-5.00,5.00,
968,45.5437,-5.00,5.00,76.5318,-5.00,5.00,
969,44.8215,-5.00,5.00,75.5613,-5.00,5.00,
970,44.4426,-5.00,5.00,74.8383,-5.00,5.00,
971,43.9173,-5.00,5.00,74.4986,-5.00,5.00,
972,43.3954,-5.00,5.00,73.5427,-5.00,5.00,
973,42.3685,-5.00,5.00,71.7716,-5.00,5.00,
974,42.3884,-5.00,5.00,71.1699,-5.00,5.00,
975,42.4881,-5.00,5.00,71.3591,-5.00,5.00,
976,44.7484,-5.00,5.00,75.8912,-5.00,5.00,
977,46.9947,-5.00,5.00,80.0740,-5.00,5.00,
978,49.8231,-5.00,5.00,85.8677,-5.00,5.00,
979,54.4672,-5.00,5.00,95.0293,-5.00,5.00,
980,54.3260,-5.00,5.00,94.7052,-5.00,5.00,
981,51.8087,-5.00,5.00,90.4193,-5.00,5.00,
982,44.1068,-5.00,5.00,76.7792,-5.00,5.00,
983,41.2521,-5.00,5.00,70.6652,-5.00,5.00,
984,39.1368,-5.00,5.00,66.8124,-5.00,5.00,
985,36.8369,-5.00,5.00,62.4904,-5.00,5.00,
986,36.8071,-5.00,5.00,62.2091,-5.00,5.00,
987,37.2782,-5.00,5.00,62.8008,-5.00,5.00,
988,39.8373,-5.00,5.00,67.3947,-5.00,5.00,
989,42.3851,-5.00,5.00,71.5969,-5.00,5.00,
990,45.5668,-5.00,5.00,77.6915,-5.00,5.00,
991,53.1496,-5.00,5.00,92.3923,-5.00,5.00,
992,56.1557,-5.00,5.00,97.9562,-5.00,5.00,
993,57.3544,-5.00,5.00,100.4375,-5.00,5.00,
994,56.8158,-5.00,5.00,99.6830,-5.00,5.00,
995,53.5900,-5.00,5.00,93.0988,-5.00,5.00,
996,51.7101,-5.00,5.00,89.3809,-5.00,5.00,
997,49.8165,-5.00,5.00,86.2317,-5.00,5.00,
998,47.0572,-5.00,5.00,80.7922,-5.00,5.00,
999,45.9057,-5.00,5.00,78.7784,-5.00,5.00,
1000,44.9177,-5.00,5.00,77.2742,-5.00,5.00,
1001,43.9705,-5.00,5.00,74.9256,-5.00,5.00,
1002,43.6480,-5.00,5.00,74.3579,-5.00,5.00,
1003,43.6613,-5.00,5.00,73.7756,-5.00,5.00,
1004,43.4020,-5.00,5.00,74.0619,-5.00,5.00,
1005,43.4585,-5.00,5.00,74.2172,-5.00,5.00,
1006,43.5583,-5.00,5.00,74.4307,-5.00,5.00,
1007,44.0237,-5.00,5.00,75.2459,-5.00,5.00,
1008,44.4326,-5.00,5.00,75.7554,-5.00,5.00,
1009,45.0070,-5.00,5.00,77.1383,-5.00,5.00,
1010,46.5703,-5.00,5.00,79.7974,-5.00,5.00,
1011,47.0868,-5.00,5.00,81.0396,-5.00,5.00,
1012,47.7216,-5.00,5.00,82.5439,-5.00,5.00,
1013,48.0440,-5.00,5.00,82.9223,-5.00,5.00,
1014,48.2347,-5.00,5.00,83.5289,-5.00,5.00,
1015,48.1986,-5.00,5.00,83.3736,-5.00,5.00,
1016,47.9256,-5.00,5.00,83.0437,-5.00,5.00,
1017,47.6624,-5.00,5.00,82.3643,-5.00,5.00,
1018,47.6131,-5.00,5.00,81.9179,-5.00,5.00,
1019,47.2611,-5.00,5.00,81.2774,-5.00,5.00,
1020,46.1228,-5.00,5.00,79.7828,-5.00,5.00,
1021,45.6655,-5.00,5.00,78.8027,-5.00,5.00,
1022,44.8178,-5.00,5.00,77.4392,-5.00,5.00,
1023,43.3788,-5.00,5.00,74.9935,-5.00,5.00,
1024,42.6974,-5.00,5.00,73.6640,-5.00,5.00,
1025,42.1724,-5.00,5.00,72.3539,-5.00,5.00,
1026,40.8535,-5.00,5.00,70.0247,-5.00,5.00,
1027,40.2126,-5.00,5.00,68.7340,-5.00,5.00,
1028,39.2696,-5.00,5.00,67.4335,-5.00,5.00,
1029,37.6698,-5.00,5.00,64.7069,-5.00,5.00,
1030,37.0061,-5.00,5.00,63.1645,-5.00,5.00,
1031,36.2398,-5.00,5.00,61.7774,-5.00,5.00,
1032,34.9564,-5.00,5.00,59.6238,-5.00,5.00,
1033,34.4889,-5.00,5.00,58.5616,-5.00,5.00,
1034,33.7795,-5.00,5.00,57.5187,-5.00,5.00,
1035,32.5964,-5.00,5.00,55.4814,-5.00,5.00,
1036,32.0630,-5.00,5.00,54.4919,-5.00,5.00,
1037,31.4203,-5.00,5.00,53.3519,-5.00,5.00,
1038,30.2579,-5.00,5.00,51.3339,-5.00,5.00,
1039,29.7249,-5.00,5.00,50.6548,-5.00,5.00,
1040,29.3607,-5.00,5.00,49.5051,-5.00,5.00,
1041,28.5531,-5.00,5.00,48.2534,-5.00,5.00,
1042,28.2718,-5.00,5.00,47.4627,-5.00,5.00,
1043,27.8350,-5.00,5.00,46.7059,-5.00,5.00,
1044,26.9781,-5.00,5.00,45.2068,-5.00,5.00,
1045,26.5146,-5.00,5.00,44.5130,-5.00,5.00,
1046,26.0213,-5.00,5.00,43.6737,-5.00,5.00,
1047,25.3229,-5.00,5.00,42.3638,-5.00,5.00,
1048,24.8828,-5.00,5.00,41.9708,-5.00,5.00,
1049,24.7140,-5.00,5.00,41.1848,-5.00,5.00,
1050,23.9598,-5.00,5.00,40.0592,-5.00,5.00,
1051,23.5530,-5.00,5.00,39.4817,-5.00,5.00,
1052,23.2719,-5.00,5.00,38.8349,-5.00,5.00,
1053,22.5246,-5.00,5.00,37.3159,-5.00,5.00,
1054,22.0651,-5.00,5.00,36.8729,-5.00,5.00,
1055,21.6850,-5.00,5.00,36.0649,-5.00,5.00,
1056,21.0175,-5.00,5.00,34.8434,-5.00,5.00,
1057,20.7135,-5.00,5.00,34.2838,-5.00,5.00,
1058,20.5051,-5.00,5.00,33.8362,-5.00,5.00,
1059,19.9658,-5.00,5.00,32.7173,-5.00,5.00,
1060,19.6780,-5.00,5.00,32.2795,-5.00,5.00,
1061,19.3770,-5.00,5.00,31.7737,-5.00,5.00,
1062,18.9240,-5.00,5.00,30.9177,-5.00,5.00,
1063,18.6562,-5.00,5.00,30.6017,-5.00,5.00,
1064,18.5141,-5.00,5.00,30.3343,-5.00,5.00,
1065,18.1042,-5.00,5.00,29.6515,-5.00,5.00,
1066,18.0051,-5.00,5.00,29.3420,-5.00,5.00,
1067,17.8497,-5.00,5.00,29.1051,-5.00,5.00,
1068,17.6250,-5.00,5.00,28.3361,-5.00,5.00,
1069,17.3541,-5.00,5.00,28.1378,-5.00,5.00,
1070,17.2748,-5.00,5.00,27.9443,-5.00,5.00,
1071,16.9247,-5.00,5.00,27.5090,-5.00,5.00,
1072,16.7926,-5.00,5.00,27.2236,-5.00,5.00,
1073,16.6935,-5.00,5.00,26.9913,-5.00,5.00,
1074,16.5284,-5.00,5.00,26.5946,-5.00,5.00,
1075,16.4129,-5.00,5.00,26.3914,-5.00,5.00,
1076,16.3171,-5.00,5.00,26.0962,-5.00,5.00,
1077,16.1256,-5.00,5.00,25.6994,-5.00,5.00,
1078,15.9077,-5.00,5.00,25.5784,-5.00,5.00,
1079,15.7856,-5.00,5.00,25.4187,-5.00,5.00,
1080,15.6404,-5.00,5.00,25.3074,-5.00,5.00,
1081,15.5843,-5.00,5.00,25.0412,-5.00,5.00,
1082,15.5645,-5.00,5.00,24.8476,-5.00,5.00,
1083,15.4159,-5.00,5.00,24.7508,-5.00,5.00,
1084,15.2707,-5.00,5.00,24.3007,-5.00,5.00,
1085,15.1519,-5.00,5.00,24.1119,-5.00,5.00,
1086,14.7790,-5.00,5.00,23.7537,-5.00,5.00,
1087,14.5085,-5.00,5.00,23.2018,-5.00,5.00,
1088,14.3634,-5.00,5.00,22.8192,-5.00,5.00,
1089,14.1951,-5.00,5.00,22.6498,-5.00,5.00,
1090,14.0665,-5.00,5.00,22.2374,-5.00,5.00,
1091,14.0005,-5.00,5.00,22.0962,-5.00,5.00,
1092,13.7862,-5.00,5.00,21.9403,-5.00,5.00,
1093,13.6740,-5.00,5.00,21.5310,-5.00,5.00,
1094,13.6015,-5.00,5.00,21.3166,-5.00,5.00,
1095,13.3377,-5.00,5.00,20.9901,-5.00,5.00,
1096,13.1729,-5.00,5.00,20.6784,-5.00,5.00,
1097,13.1333,-5.00,5.00,20.4738,-5.00,5.00,
1098,12.8630,-5.00,5.00,20.3033,-5.00,5.00,
1099,12.7609,-5.00,5.00,19.8309,-5.00,5.00,
1100,12.6290,-5.00,5.00,19.5436,-5.00,5.00,
