SerialNumber,T::TP1_T_PCT_400,T::TP1_T_PCT_410,T::TP1_T_PCT_420,T::TP1_T_PCT_450,T::TP1_T_PCT_500,T::TP1_T_PCT_550,T::TP1_T_PCT_600,T::TP1_T_PCT_650,T::TP1_T_PCT_700,T::TP1_T_PCT_750,T::TP1_T_PCT_800,T::TP1_T_PCT_850,T::TP1_T_PCT_900,T::TP1_T_PCT_950,T::TP1_T_PCT_1000,T::TP1_T_PCT_1050,T::TP1_T_PCT_1100,T::TP2_T_PCT_400,T::TP2_T_PCT_410,T::TP2_T_PCT_420,T::TP2_T_PCT_450,T::TP2_T_PCT_500,T::TP2_T_PCT_550,T::TP2_T_PCT_600,T::TP2_T_PCT_650,T::TP2_T_PCT_700,T::TP2_T_PCT_750,T::TP2_T_PCT_800,T::TP2_T_PCT_850,T::TP2_T_PCT_900,T::TP2_T_PCT_950,T::TP2_T_PCT_1000,T::TP2_T_PCT_1050,T::TP2_T_PCT_1100,T::TP3_T_PCT_400,T::TP3_T_PCT_410,T::TP3_T_PCT_420,T::TP3_T_PCT_450,T::TP3_T_PCT_500,T::TP3_T_PCT_550,T::TP3_T_PCT_600,T::TP3_T_PCT_650,T::TP3_T_PCT_700,T::TP3_T_PCT_750,T::TP3_T_PCT_800,T::TP3_T_PCT_850,T::TP3_T_PCT_900,T::TP3_T_PCT_950,T::TP3_T_PCT_1000,T::TP3_T_PCT_1050,T::TP3_T_PCT_1100
FXR648202Q4HL3K44+07001131808161077672809743,0.1623384,0.2797614,1.2346032,2.7693844,3.4780649,4.1840413,4.8915797,5.5980659,6.4826739,7.2976536,8.0938911,8.9473484,9.7742899,10.7717085,11.6166274,12.7064334,13.6230209,0.2143745,0.3711977,1.3443016,2.8964972,3.6038625,4.3157189,5.0171715,5.7261567,6.625154,7.4170246,8.2359126,9.0600661,9.902461,10.88855,11.7359641,12.7992527,13.7329785,0.2166035,0.3651204,1.3308873,2.8674301,3.5795646,4.2833361,4.9799831,5.6909073,6.5291505,7.3275277,8.1312121,8.9605843,9.799731,10.8087172,11.685914,12.7280929,13.6450611
FXR648203X9HL3K4B+07001136839162075698813743,0.1602438,0.3020392,1.260596,2.7784483,3.4901879,4.1997494,4.9075283,5.6196457,6.5182746,7.3247099,8.1403624,8.9830475,9.8179914,10.8159342,11.6355789,12.7093448,13.5411509,0.2273825,0.4196387,1.4547524,3.0016123,3.7296241,4.4559817,5.1761179,5.897269,6.8352473,7.6442214,8.4740977,9.3107529,10.1763328,11.174455,12.0011459,13.0641392,13.9438149,0.2206643,0.405163,1.3941337,2.929335,3.646867,4.3503414,5.0642739,5.7715992,6.6421978,7.4333909,8.2563569,9.0905863,9.9431287,10.9398147,11.8023381,12.8399591,13.6977396
