2017-10-16-15-50-14,11082.0947,25750.8066,36526.7031,45779.9609,45981.5859,44605.8750,41768.2344,32062.2148,23963.2578,20644.0859,7956.0830,3338.5376,4336.3667,2538.9253,1159.5197,
2017-10-18-09-37-46,10945.1348,25434.5859,36139.2148,45326.5430,45498.9219,44036.1992,41368.4922,31674.8203,23731.1680,20434.1816,7869.8472,3315.5879,4324.6431,2515.9883,1160.2506,
2017-10-23-13-49-44,10967.3516,25528.2090,36252.5000,45440.5625,45627.1719,44145.9570,41472.4609,31728.0020,23859.4023,20416.8730,7926.7676,3324.3770,4340.0303,2503.0562,1159.5194,
2017-10-24-14-58-46,10934.6367,25344.3789,35923.8789,45169.3906,45396.9141,44018.0703,41253.2813,31605.2969,23674.1211,20338.3711,7858.6084,3326.3303,4291.6680,2512.0840,1153.4286,
2017-10-24-15-02-14,10941.2295,25380.9492,36019.8281,45216.9531,45360.1406,43972.2656,41272.8516,31643.1094,23712.8828,20391.0313,7879.8643,3316.3213,4308.0342,2510.8643,1155.1335,
2017-10-24-15-35-03,10940.2529,25468.9629,36145.8047,45344.4453,45494.2617,44077.1133,41265.2695,31666.7715,23725.3164,20352.0234,7883.0381,3314.1243,4295.0889,2508.1797,1155.1340,
2017-10-24-16-19-33,10987.6152,25520.8945,36305.9766,45434.1836,45631.3398,44218.4766,41505.2383,31790.9395,23855.0137,20466.8516,7895.0088,3333.6548,4313.4067,2506.4722,1159.5195,
2017-10-25-09-52-13,10926.5801,25550.8828,36196.1016,45439.3359,45612.2148,44178.2969,41366.5352,31692.8730,23809.9121,20336.9102,7902.3379,3316.0769,4330.0166,2512.0842,1162.6868,
2017-10-25-10-04-42,10810.3672,25177.6152,35752.9844,44895.0820,45052.9414,43597.9961,40891.3047,31250.6172,23491.5215,20084.3398,7829.2920,3274.0845,4280.1885,2494.2722,1154.8904,
2017-10-25-10-08-38,10890.2031,25331.4570,35875.0547,45098.5391,45225.7773,43883.8320,41095.0313,31483.0859,23591.2305,20217.9375,7845.6611,3290.1970,4299.9727,2495.7358,1159.0322,
2017-10-25-10-39-16,10974.4307,25608.9082,36296.2070,45576.1641,45720.8516,44322.1172,41537.7734,31834.1172,23929.1250,20428.5742,7942.6465,3323.1563,4343.4497,2519.6479,1168.2906,
2017-10-25-10-44-18,11019.8418,25704.9688,36438.0703,45748.5703,45970.0547,44491.9258,41743.0352,31938.2852,23994.2188,20495.8613,7986.8643,3328.5278,4349.0674,2522.3318,1164.1487,
2017-10-25-11-02-07,10960.2715,25579.8945,36309.6328,45529.3281,45732.8750,44283.1602,41468.7891,31779.4727,23888.9004,20386.8867,7926.2793,3310.2173,4325.8638,2517.2080,1165.1230,
2017-10-25-11-11-22,10984.6855,25582.8203,36201.2305,45533.0078,45686.7656,44237.5859,41442.6172,31773.3750,23856.2324,20385.1797,7926.5244,3321.4473,4329.2832,2525.5044,1161.2246,
2017-10-25-13-06-15,10893.3770,25435.0742,35958.3047,45221.3594,45399.6094,43951.9297,41172.0781,31559.9258,23703.1328,20286.9316,7906.4907,3284.5818,4297.2856,2495.2478,1159.7632,
2017-10-25-13-10-52,11004.2168,25652.7930,36341.1328,45630.6055,45807.6797,44420.8594,41577.1602,31855.3418,23999.3398,20479.5273,7946.5557,3315.8315,4344.9155,2517.2080,1166.0979,
2017-10-25-16-29-12,10902.1660,25414.3496,36086.9688,45334.8828,45520.0078,44099.1641,41317.8594,31595.0527,23756.7656,20315.2109,7883.5273,3312.6587,4303.8818,2503.7886,1160.0063,
2017-10-25-16-48-41,11049.3809,25729.3516,36455.8906,45726.2500,46031.3789,44551.4766,41771.4180,32006.5898,24012.5039,20552.9102,7952.6641,3319.0054,4339.7866,2543.3169,1161.9558,
2017-10-25-17-09-15,10991.5215,25678.8828,36475.6719,45794.4297,46065.7227,44634.0547,41791.2344,32014.1523,24026.6445,20538.2813,7962.6787,3323.6443,4347.6021,2524.0400,1164.6361,
2017-10-25-18-05-13,11000.5547,25741.2969,36487.8789,45863.6016,46011.7578,44612.9844,41786.3438,31997.8086,24109.0469,20539.5000,7992.4834,3315.3445,4368.6084,2535.2651,1162.9303,
2017-10-26-13-23-08,10938.2988,25500.9023,36137.9922,45475.1328,45566.1055,44176.8242,41407.3867,31738.9785,23859.6445,20396.3945,7953.6387,3303.8682,4332.2134,2522.8198,1157.8142,
2017-10-26-15-38-45,10726.3789,25144.9453,35474.4453,44755.1328,44783.0703,43329.1055,40489.5234,31106.7012,23454.2227,19841.7617,7826.6064,3238.9292,4280.1890,2483.5361,1156.5959,
2017-10-26-15-59-25,10822.3301,25260.0195,35680.9688,44927.6797,45057.6016,43650.1641,40865.3789,31338.1875,23551.0078,20066.2969,7866.9150,3272.1309,4306.3232,2495.4912,1155.3777,
2017-10-26-16-01-25,10874.0898,25321.4590,35867.9727,45088.7344,45232.1523,43813.0430,41017.2578,31372.5820,23671.9258,20161.8652,7893.2979,3277.5015,4292.4009,2515.2559,1157.3269,
2017-10-26-17-42-46,237.4519,464.8003,633.3143,743.7594,723.6215,619.3940,509.2527,363.1169,248.7229,251.1302,82.9400,37.4687,48.3416,27.6485,13.3670,
2017-10-26-18-03-14,237.9520,465.7377,634.9501,745.5431,725.7664,620.5150,510.2466,364.5056,248.7077,251.9779,83.0014,37.6074,48.5108,27.6639,13.4441,
2017-10-26-18-29-21,234.8599,460.5363,627.8767,736.6084,716.8710,613.4861,504.3752,360.3998,245.9969,248.9348,82.0501,37.2682,48.1878,27.5097,13.2281,
2017-10-26-18-35-53,233.2832,456.2566,623.0447,730.7305,710.6893,607.7597,500.1616,356.7159,244.5278,246.7845,81.5743,36.9907,47.7878,27.2631,13.2590,
2017-11-19-22-40-38,257.4456,487.3561,633.7180,697.3912,645.5630,536.5952,434.5810,309.5712,208.8762,207.6597,68.8255,34.0088,40.4104,22.0855,11.4139,
2017-11-19-22-44-01,256.5415,486.0091,631.9866,695.5382,643.6029,535.1190,433.6178,308.7455,208.3112,207.2355,68.8410,34.0201,40.4302,22.0219,11.4224,
2017-11-19-22-48-31,258.7038,489.2537,636.2544,700.4890,648.5817,538.5616,436.5681,310.7847,209.6128,208.5665,69.1545,34.1774,40.6984,22.1674,11.4295,
2017-11-19-23-29-41,257.2318,485.2790,632.2089,695.4569,643.4745,535.0226,433.6661,308.7482,208.2317,207.5899,68.9851,33.9790,40.3862,22.0544,11.4153,
2017-11-19-23-50-08,257.4262,486.6178,633.6311,695.8705,644.3856,535.2842,434.3847,308.9560,208.1480,207.4922,69.0981,34.1207,40.6275,22.1533,11.4863,
2017-11-29-09-59-18,289.8922,514.2581,651.8657,689.5880,615.3845,508.7492,399.6470,276.7732,182.2062,185.7626,59.5405,27.2812,35.0526,19.5058,10.6232,
2017-11-29-10-02-27,291.4358,516.7778,655.0051,694.2090,618.9714,511.2284,402.3360,278.4014,183.6289,186.7386,59.9782,27.2812,35.3517,19.5342,10.6089,
2017-11-29-10-09-14,289.9617,514.5334,652.2512,690.9496,616.3779,509.2451,400.3678,277.2881,182.7921,186.3900,59.6534,27.3666,35.2663,19.5768,10.6232,
2017-11-29-10-14-10,292.0059,517.4800,654.8950,693.9340,618.9714,511.8619,402.2252,279.1667,184.1031,187.5054,60.0488,27.4946,35.3375,19.5768,10.6660,
2017-11-29-13-03-13,295.9684,525.8906,666.1285,705.6077,628.4886,519.6691,407.7549,283.1739,186.5155,190.3908,60.5852,27.5657,35.6936,19.7473,10.6803,
2017-12-08-10-09-31,136.1959,293.5706,374.2943,425.0832,383.9952,342.5486,287.4911,210.0508,143.9735,130.8035,44.9106,17.9087,25.2955,15.2808,7.4114,
2017-12-08-10-23-12,138.9265,299.2041,380.0692,432.3351,390.3893,346.7963,292.2061,215.5864,145.9681,132.8731,45.6168,18.1451,25.6955,15.4808,7.4841,
2017-12-08-10-51-14,139.9648,300.8245,382.2721,433.8293,393.8078,348.7557,294.6426,217.1522,147.5509,132.9985,45.6168,18.2179,25.6319,15.5536,7.4659,
2017-12-08-11-00-29,140.4571,301.1610,382.8761,434.4659,394.1718,349.4649,295.0147,217.6237,147.8012,133.2941,45.6530,18.2360,25.7046,15.5536,7.5114,
