WaveLength,Module1,Min%, Max%, Modue2,Min%, Max%
846,164.9451,-5.00,5.00,132.1050,-5.00,5.00,
847,162.5748,-5.00,5.00,130.4146,-5.00,5.00,
848,160.3047,-5.00,5.00,129.1963,-5.00,5.00,
849,155.9477,-5.00,5.00,126.2432,-5.00,5.00,
850,153.9542,-5.00,5.00,123.6273,-5.00,5.00,
851,152.1089,-5.00,5.00,121.7284,-5.00,5.00,
852,148.4343,-5.00,5.00,120.8448,-5.00,5.00,
853,146.9713,-5.00,5.00,120.8928,-5.00,5.00,
854,145.2976,-5.00,5.00,120.1460,-5.00,5.00,
855,143.2236,-5.00,5.00,118.2870,-5.00,5.00,
856,141.8105,-5.00,5.00,115.3750,-5.00,5.00,
857,140.5410,-5.00,5.00,115.1106,-5.00,5.00,
858,139.2450,-5.00,5.00,114.9953,-5.00,5.00,
859,136.5616,-5.00,5.00,112.4690,-5.00,5.00,
860,135.7134,-5.00,5.00,111.2307,-5.00,5.00,
861,134.7645,-5.00,5.00,109.8480,-5.00,5.00,
862,132.7088,-5.00,5.00,109.4632,-5.00,5.00,
863,131.5583,-5.00,5.00,108.6670,-5.00,5.00,
864,130.0902,-5.00,5.00,107.6591,-5.00,5.00,
865,129.0523,-5.00,5.00,105.9162,-5.00,5.00,
866,126.3876,-5.00,5.00,103.5450,-5.00,5.00,
867,124.9067,-5.00,5.00,102.9955,-5.00,5.00,
868,122.8392,-5.00,5.00,102.3432,-5.00,5.00,
869,118.8538,-5.00,5.00,101.0596,-5.00,5.00,
870,117.1107,-5.00,5.00,97.0219,-5.00,5.00,
871,115.2643,-5.00,5.00,95.5519,-5.00,5.00,
872,113.4296,-5.00,5.00,94.5269,-5.00,5.00,
873,109.5241,-5.00,5.00,92.5502,-5.00,5.00,
874,108.1940,-5.00,5.00,91.0663,-5.00,5.00,
875,106.8492,-5.00,5.00,89.2627,-5.00,5.00,
876,105.1413,-5.00,5.00,87.8278,-5.00,5.00,
877,104.3491,-5.00,5.00,87.9502,-5.00,5.00,
878,103.6313,-5.00,5.00,87.6501,-5.00,5.00,
879,102.3301,-5.00,5.00,86.7913,-5.00,5.00,
880,101.5377,-5.00,5.00,84.8735,-5.00,5.00,
881,101.1607,-5.00,5.00,84.4743,-5.00,5.00,
882,100.8101,-5.00,5.00,84.6171,-5.00,5.00,
883,100.4115,-5.00,5.00,85.2824,-5.00,5.00,
884,100.2554,-5.00,5.00,84.8518,-5.00,5.00,
885,99.9120,-5.00,5.00,84.2832,-5.00,5.00,
886,99.4653,-5.00,5.00,83.8210,-5.00,5.00,
887,99.6623,-5.00,5.00,84.1549,-5.00,5.00,
888,99.6527,-5.00,5.00,84.4525,-5.00,5.00,
889,99.3309,-5.00,5.00,84.1646,-5.00,5.00,
890,98.8986,-5.00,5.00,82.5360,-5.00,5.00,
891,98.5623,-5.00,5.00,82.0544,-5.00,5.00,
892,98.2453,-5.00,5.00,82.3521,-5.00,5.00,
893,97.9379,-5.00,5.00,83.1967,-5.00,5.00,
894,97.7938,-5.00,5.00,83.2015,-5.00,5.00,
895,97.3374,-5.00,5.00,82.7562,-5.00,5.00,
896,97.1885,-5.00,5.00,81.3961,-5.00,5.00,
897,96.8666,-5.00,5.00,81.0451,-5.00,5.00,
898,96.5567,-5.00,5.00,81.2315,-5.00,5.00,
899,96.4775,-5.00,5.00,81.2532,-5.00,5.00,
900,96.7873,-5.00,5.00,80.9362,-5.00,5.00,
901,96.6913,-5.00,5.00,80.7014,-5.00,5.00,
902,96.6120,-5.00,5.00,80.7643,-5.00,5.00,
903,96.3910,-5.00,5.00,81.6478,-5.00,5.00,
904,96.4414,-5.00,5.00,81.7398,-5.00,5.00,
905,96.8402,-5.00,5.00,81.7059,-5.00,5.00,
906,96.8546,-5.00,5.00,81.5727,-5.00,5.00,
907,97.1308,-5.00,5.00,81.1443,-5.00,5.00,
908,97.0756,-5.00,5.00,81.1613,-5.00,5.00,
909,97.0420,-5.00,5.00,81.4493,-5.00,5.00,
910,97.3470,-5.00,5.00,82.1149,-5.00,5.00,
911,97.5031,-5.00,5.00,82.1536,-5.00,5.00,
912,98.0459,-5.00,5.00,81.9382,-5.00,5.00,
913,98.2189,-5.00,5.00,82.7466,-5.00,5.00,
914,98.3606,-5.00,5.00,83.7000,-5.00,5.00,
915,98.5239,-5.00,5.00,84.1380,-5.00,5.00,
916,98.3486,-5.00,5.00,84.3582,-5.00,5.00,
917,98.3222,-5.00,5.00,83.3080,-5.00,5.00,
918,98.2573,-5.00,5.00,82.9910,-5.00,5.00,
919,97.9979,-5.00,5.00,82.9353,-5.00,5.00,
920,97.3782,-5.00,5.00,83.3370,-5.00,5.00,
921,97.2966,-5.00,5.00,83.1822,-5.00,5.00,
922,96.7873,-5.00,5.00,82.5699,-5.00,5.00,
923,96.2276,-5.00,5.00,80.9483,-5.00,5.00,
924,95.7688,-5.00,5.00,80.4980,-5.00,5.00,
925,95.4373,-5.00,5.00,80.2898,-5.00,5.00,
926,94.8607,-5.00,5.00,80.0962,-5.00,5.00,
927,93.5273,-5.00,5.00,79.3723,-5.00,5.00,
928,92.8738,-5.00,5.00,78.6363,-5.00,5.00,
929,92.0159,-5.00,5.00,77.5782,-5.00,5.00,
930,89.9203,-5.00,5.00,75.3258,-5.00,5.00,
931,88.3196,-5.00,5.00,74.1583,-5.00,5.00,
932,86.3676,-5.00,5.00,72.8791,-5.00,5.00,
933,80.4690,-5.00,5.00,68.1071,-5.00,5.00,
934,76.5575,-5.00,5.00,64.8268,-5.00,5.00,
935,71.8312,-5.00,5.00,61.0448,-5.00,5.00,
936,61.4188,-5.00,5.00,52.4477,-5.00,5.00,
937,56.2296,-5.00,5.00,48.3984,-5.00,5.00,
938,51.4966,-5.00,5.00,44.7223,-5.00,5.00,
939,47.4039,-5.00,5.00,38.6576,-5.00,5.00,
940,41.1721,-5.00,5.00,36.4689,-5.00,5.00,
941,39.1074,-5.00,5.00,34.8362,-5.00,5.00,
942,37.8285,-5.00,5.00,33.5243,-5.00,5.00,
943,36.7913,-5.00,5.00,33.5146,-5.00,5.00,
944,37.1225,-5.00,5.00,34.0935,-5.00,5.00,
945,37.6375,-5.00,5.00,34.6994,-5.00,5.00,
946,39.7916,-5.00,5.00,36.8527,-5.00,5.00,
947,41.1285,-5.00,5.00,38.0779,-5.00,5.00,
948,42.8064,-5.00,5.00,39.5359,-5.00,5.00,
949,44.6897,-5.00,5.00,43.1396,-5.00,5.00,
950,49.0663,-5.00,5.00,44.9233,-5.00,5.00,
951,51.3184,-5.00,5.00,46.7779,-5.00,5.00,
952,53.6324,-5.00,5.00,50.3514,-5.00,5.00,
953,58.4602,-5.00,5.00,51.9906,-5.00,5.00,
954,61.0485,-5.00,5.00,53.8995,-5.00,5.00,
955,63.3329,-5.00,5.00,58.2492,-5.00,5.00,
956,68.5165,-5.00,5.00,60.1065,-5.00,5.00,
957,71.0778,-5.00,5.00,62.0487,-5.00,5.00,
958,73.6026,-5.00,5.00,63.9203,-5.00,5.00,
959,75.8741,-5.00,5.00,67.2658,-5.00,5.00,
960,80.6109,-5.00,5.00,69.3094,-5.00,5.00,
961,82.4988,-5.00,5.00,71.1781,-5.00,5.00,
962,84.7255,-5.00,5.00,74.7154,-5.00,5.00,
963,88.4879,-5.00,5.00,75.9749,-5.00,5.00,
964,89.9780,-5.00,5.00,77.1544,-5.00,5.00,
965,91.4200,-5.00,5.00,79.5297,-5.00,5.00,
966,94.4043,-5.00,5.00,80.8756,-5.00,5.00,
967,95.5502,-5.00,5.00,82.2165,-5.00,5.00,
968,96.8186,-5.00,5.00,84.1961,-5.00,5.00,
969,98.6704,-5.00,5.00,84.9364,-5.00,5.00,
970,99.7079,-5.00,5.00,85.3163,-5.00,5.00,
971,100.4716,-5.00,5.00,85.9138,-5.00,5.00,
972,100.9470,-5.00,5.00,87.1265,-5.00,5.00,
973,101.5473,-5.00,5.00,87.5878,-5.00,5.00,
974,101.9699,-5.00,5.00,87.8854,-5.00,5.00,
975,102.2508,-5.00,5.00,87.9142,-5.00,5.00,
976,101.8475,-5.00,5.00,87.5110,-5.00,5.00,
977,101.8547,-5.00,5.00,86.9295,-5.00,5.00,
978,101.9843,-5.00,5.00,86.1533,-5.00,5.00,
979,101.7850,-5.00,5.00,86.1267,-5.00,5.00,
980,102.0636,-5.00,5.00,86.2719,-5.00,5.00,
981,102.2676,-5.00,5.00,86.1267,-5.00,5.00,
982,101.9651,-5.00,5.00,86.0590,-5.00,5.00,
983,101.6265,-5.00,5.00,85.8050,-5.00,5.00,
984,101.3288,-5.00,5.00,85.4856,-5.00,5.00,
985,100.8149,-5.00,5.00,85.7130,-5.00,5.00,
986,100.1282,-5.00,5.00,85.6526,-5.00,5.00,
987,99.6382,-5.00,5.00,84.9945,-5.00,5.00,
988,99.3693,-5.00,5.00,84.3388,-5.00,5.00,
989,98.2957,-5.00,5.00,83.7702,-5.00,5.00,
990,97.6400,-5.00,5.00,83.2112,-5.00,5.00,
991,97.0660,-5.00,5.00,82.5723,-5.00,5.00,
992,95.3364,-5.00,5.00,82.5094,-5.00,5.00,
993,94.2817,-5.00,5.00,82.3109,-5.00,5.00,
994,93.6138,-5.00,5.00,81.0063,-5.00,5.00,
995,92.1433,-5.00,5.00,79.9872,-5.00,5.00,
996,91.3094,-5.00,5.00,78.9389,-5.00,5.00,
997,90.3890,-5.00,5.00,77.0672,-5.00,5.00,
998,88.3004,-5.00,5.00,76.2365,-5.00,5.00,
999,87.3605,-5.00,5.00,75.6213,-5.00,5.00,
1000,86.3772,-5.00,5.00,73.5163,-5.00,5.00,
1001,84.3817,-5.00,5.00,72.1934,-5.00,5.00,
1002,83.0038,-5.00,5.00,70.6885,-5.00,5.00,
1003,81.6715,-5.00,5.00,68.0150,-5.00,5.00,
1004,80.5195,-5.00,5.00,67.1397,-5.00,5.00,
1005,77.7339,-5.00,5.00,66.1805,-5.00,5.00,
1006,76.0257,-5.00,5.00,64.3310,-5.00,5.00,
1007,74.2692,-5.00,5.00,62.7998,-5.00,5.00,
1008,70.5964,-5.00,5.00,61.2612,-5.00,5.00,
1009,68.6658,-5.00,5.00,59.4331,-5.00,5.00,
1010,66.9009,-5.00,5.00,56.3431,-5.00,5.00,
1011,63.8257,-5.00,5.00,54.9718,-5.00,5.00,
1012,62.3206,-5.00,5.00,53.9432,-5.00,5.00,
1013,60.8513,-5.00,5.00,51.6623,-5.00,5.00,
1014,57.6782,-5.00,5.00,50.5873,-5.00,5.00,
1015,56.1670,-5.00,5.00,49.2132,-5.00,5.00,
1016,54.7734,-5.00,5.00,46.7807,-5.00,5.00,
1017,52.1420,-5.00,5.00,45.5924,-5.00,5.00,
1018,50.8728,-5.00,5.00,44.9233,-5.00,5.00,
1019,49.7649,-5.00,5.00,43.4948,-5.00,5.00,
1020,48.7435,-5.00,5.00,42.7845,-5.00,5.00,
1021,46.9219,-5.00,5.00,41.8955,-5.00,5.00,
1022,45.9420,-5.00,5.00,40.2089,-5.00,5.00,
1023,45.0499,-5.00,5.00,39.3891,-5.00,5.00,
1024,43.7831,-5.00,5.00,38.7481,-5.00,5.00,
1025,43.3914,-5.00,5.00,37.9165,-5.00,5.00,
1026,42.8257,-5.00,5.00,37.7257,-5.00,5.00,
1027,42.2286,-5.00,5.00,37.6059,-5.00,5.00,
1028,42.0617,-5.00,5.00,37.3540,-5.00,5.00,
1029,41.7281,-5.00,5.00,37.1535,-5.00,5.00,
1030,41.4404,-5.00,5.00,36.9359,-5.00,5.00,
1031,41.3848,-5.00,5.00,36.6180,-5.00,5.00,
1032,41.3824,-5.00,5.00,36.5936,-5.00,5.00,
1033,41.2301,-5.00,5.00,36.6792,-5.00,5.00,
1034,41.2107,-5.00,5.00,37.0655,-5.00,5.00,
1035,41.2107,-5.00,5.00,37.2195,-5.00,5.00,
1036,41.2784,-5.00,5.00,37.1999,-5.00,5.00,
1037,41.3244,-5.00,5.00,37.0337,-5.00,5.00,
1038,41.2712,-5.00,5.00,36.8601,-5.00,5.00,
1039,41.3703,-5.00,5.00,36.7672,-5.00,5.00,
1040,41.4162,-5.00,5.00,36.9188,-5.00,5.00,
1041,41.5516,-5.00,5.00,37.1193,-5.00,5.00,
1042,41.6145,-5.00,5.00,37.3026,-5.00,5.00,
1043,41.6725,-5.00,5.00,37.3075,-5.00,5.00,
1044,41.7499,-5.00,5.00,37.2293,-5.00,5.00,
1045,41.8756,-5.00,5.00,37.1657,-5.00,5.00,
1046,41.8901,-5.00,5.00,36.9579,-5.00,5.00,
1047,41.9336,-5.00,5.00,37.0826,-5.00,5.00,
1048,42.0617,-5.00,5.00,37.2220,-5.00,5.00,
1049,42.0206,-5.00,5.00,37.7306,-5.00,5.00,
1050,42.1246,-5.00,5.00,37.9434,-5.00,5.00,
1051,42.5477,-5.00,5.00,38.1488,-5.00,5.00,
1052,42.8862,-5.00,5.00,38.4130,-5.00,5.00,
1053,43.3358,-5.00,5.00,38.7212,-5.00,5.00,
1054,43.8991,-5.00,5.00,39.1909,-5.00,5.00,
1055,45.8743,-5.00,5.00,40.9064,-5.00,5.00,
1056,47.1509,-5.00,5.00,42.2873,-5.00,5.00,
1057,48.9049,-5.00,5.00,43.8721,-5.00,5.00,
1058,53.5168,-5.00,5.00,47.9070,-5.00,5.00,
1059,56.6026,-5.00,5.00,50.4633,-5.00,5.00,
1060,60.6733,-5.00,5.00,53.9919,-5.00,5.00,
1061,76.3313,-5.00,5.00,68.4562,-5.00,5.00,
1062,90.3554,-5.00,5.00,78.4474,-5.00,5.00,
1063,103.9842,-5.00,5.00,86.6201,-5.00,5.00,
1064,108.5487,-5.00,5.00,89.9632,-5.00,5.00,
1065,97.4191,-5.00,5.00,77.5491,-5.00,5.00,
1066,82.5782,-5.00,5.00,67.7580,-5.00,5.00,
1067,65.0758,-5.00,5.00,59.7711,-5.00,5.00,
1068,60.7671,-5.00,5.00,50.9035,-5.00,5.00,
1069,57.1296,-5.00,5.00,47.8316,-5.00,5.00,
1070,51.0751,-5.00,5.00,45.1243,-5.00,5.00,
1071,48.8398,-5.00,5.00,41.3153,-5.00,5.00,
1072,46.9051,-5.00,5.00,39.9054,-5.00,5.00,
1073,43.5413,-5.00,5.00,38.6772,-5.00,5.00,
1074,41.9916,-5.00,5.00,36.2587,-5.00,5.00,
1075,40.5169,-5.00,5.00,34.9902,-5.00,5.00,
1076,37.9059,-5.00,5.00,33.7588,-5.00,5.00,
1077,36.7575,-5.00,5.00,31.4686,-5.00,5.00,
1078,35.5197,-5.00,5.00,30.6506,-5.00,5.00,
1079,33.4840,-5.00,5.00,29.8183,-5.00,5.00,
1080,32.4935,-5.00,5.00,28.6634,-5.00,5.00,
1081,31.5679,-5.00,5.00,28.0813,-5.00,5.00,
1082,30.1264,-5.00,5.00,27.4725,-5.00,5.00,
1083,29.4239,-5.00,5.00,26.1139,-5.00,5.00,
1084,28.8426,-5.00,5.00,25.4398,-5.00,5.00,
1085,28.2952,-5.00,5.00,24.8831,-5.00,5.00,
1086,27.1159,-5.00,5.00,23.9338,-5.00,5.00,
1087,26.6220,-5.00,5.00,23.6093,-5.00,5.00,
1088,26.0264,-5.00,5.00,23.2678,-5.00,5.00,
1089,25.1089,-5.00,5.00,22.6508,-5.00,5.00,
1090,24.6804,-5.00,5.00,22.1925,-5.00,5.00,
1091,24.1939,-5.00,5.00,21.7976,-5.00,5.00,
1092,23.3130,-5.00,5.00,20.8498,-5.00,5.00,
1093,22.9306,-5.00,5.00,20.5136,-5.00,5.00,
1094,22.4418,-5.00,5.00,20.1751,-5.00,5.00,
1095,21.6748,-5.00,5.00,19.6944,-5.00,5.00,
1096,21.3676,-5.00,5.00,19.4551,-5.00,5.00,
1097,20.9611,-5.00,5.00,19.1451,-5.00,5.00,
1098,20.3346,-5.00,5.00,18.2985,-5.00,5.00,
1099,19.9186,-5.00,5.00,17.9303,-5.00,5.00,
1100,19.5370,-5.00,5.00,17.5793,-5.00,5.00,
